NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
161,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,11.07, ,"1,000",,개인,개인,202412,26,,1998,-,직거래,-
162,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,10.26, ,600,,개인,법인,202412,26,,,-,중개거래,서울 광진구
163,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,10.26, ,600,,개인,법인,202412,26,,,-,중개거래,서울 광진구
164,서울특별시 중구 남창동,일반,2**,퇴계로2길,제1종일반주거,제2종근린생활,8m미만,139.11,134.5,"155,000",,법인,개인,202412,26,,1965,-,중개거래,서울 서초구
165,서울특별시 노원구 상계동,집합,357-2,상계로5길,제2종일반주거,교육연구,12m미만,830.46, ,"390,000",,개인,법인,202412,26,,1994,-,직거래,-
166,서울특별시 종로구 필운동,일반,1**,필운대로,제3종일반주거,제2종근린생활,25m미만,72.04,99.1,"221,100",,개인,개인,202412,25,,1967,-,중개거래,서울 종로구
167,서울특별시 강서구 화곡동,집합,504-12,등촌로13나길,제2종일반주거,제2종근린생활,8m미만,48.97, ,"16,600",2,개인,개인,202412,25,,2015,-,중개거래,서울 강서구
168,서울특별시 마포구 도화동,집합,82,삼개로,제3종일반주거,판매,25m미만,15.38, ,"4,995",,개인,개인,202412,25,,1991,-,중개거래,서울 마포구
169,서울특별시 강북구 미아동,집합,688-5,솔샘로,준주거,제1종근린생활,25m미만,292.49, ,"25,000",2,개인,개인,202412,25,지분,1971,-,직거래,-
170,서울특별시 서초구 반포동,집합,03월 18일,반포대로,제3종일반주거,제2종근린생활,25m이상,38.61, ,"101,000",2,개인,개인,202412,25,,2009,-,중개거래,서울 서초구
171,서울특별시 서초구 반포동,일반,9*,사평대로26길,제2종일반주거,제1종근린생활,8m미만,1540.53,418.8,"1,315,000",,법인,개인,202412,25,,,-,중개거래,서울 서초구
172,서울특별시 송파구 거여동,집합,290-1,양산로,제3종일반주거,제1종근린생활,25m이상,32, ,"13,000",5,개인,개인,202412,24,,1998,-,중개거래,서울 송파구
173,서울특별시 관악구 신림동,집합,1422-5,신림로,일반상업,기타,25m이상,4.6, ,"2,400",50,개인,개인,202412,24,,2004,-,직거래,-
174,서울특별시 서대문구 냉천동,집합,261-2,독립문로14길,제2종일반주거,제2종근린생활,25m미만,14.49, ,"9,800",2,기타,기타,202412,24,,2011,-,직거래,-
175,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,11.07, ,775,,법인,개인,202412,24,,1998,-,직거래,-
176,서울특별시 서대문구 홍제동,집합,474,세무서8길,제2종일반주거,제2종근린생활,-,74.1, ,"55,000",,개인,법인,202412,24,,2024,-,직거래,-
177,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,제1종근린생활,25m이상,42.12, ,"4,000",,법인,개인,202412,24,,1998,-,직거래,-
178,서울특별시 강남구 역삼동,일반,6**,논현로94길,제1종일반주거,제2종근린생활,8m미만,532.19,238.3,"1,050,000",,법인,개인,202412,24,,2019,-,중개거래,서울 강남구
179,서울특별시 강북구 수유동,일반,4**,삼양로73길,제2종일반주거,제1종근린생활,8m미만,327.23,172,"90,000",,기타,개인,202412,24,,1985,-,중개거래,서울 강북구
180,서울특별시 구로구 구로동,집합,1258,경인로53길,준공업,판매,25m이상,20.88, ,"35,000",14,개인,개인,202412,24,,,-,중개거래,서울 구로구
181,서울특별시 강남구 도곡동,집합,467-6,언주로30길,일반상업,업무,25m이상,28.14, ,"50,000",32,개인,개인,202412,24,,1999,-,중개거래,서울 강남구
182,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,11.07, ,775,,법인,개인,202412,24,,1998,-,직거래,-
183,서울특별시 구로구 구로동,집합,1258,경인로53길,준공업,판매,25m이상,20.88, ,"93,000",,개인,개인,202412,24,,1996,-,중개거래,서울 구로구
184,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,11.56, ,"1,300",,개인,개인,202412,24,,1998,-,직거래,-
185,서울특별시 동작구 사당동,일반,1**,동작대로,일반상업,제1종근린생활,25m이상,966.22,383,"2,280,000",,법인,개인,202412,24,,2024,-,중개거래,서울 동작구
186,서울특별시 동대문구 청량리동,집합,774,왕산로37길,일반상업,판매,12m미만,17.15, ,"4,085",4,개인,개인,202412,24,,1997,-,직거래,-
187,서울특별시 마포구 공덕동,집합,404,마포대로,준주거,제1종근린생활,25m이상,51.07, ,"29,984",,법인,법인,202412,23,,1990,-,직거래,-
188,서울특별시 마포구 공덕동,집합,404,마포대로,준주거,제1종근린생활,25m이상,123.2, ,"72,340",,법인,법인,202412,23,,1990,-,직거래,-
189,서울특별시 서대문구 대현동,집합,27-27,신촌역로,일반상업,제1종근린생활,25m이상,36.57, ,"77,664",1,개인,법인,202412,23,,2023,-,중개거래,서울 강남구
190,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,115.83, ,"90,000",,개인,법인,202412,23,,1998,-,중개거래,"서울 강남구, 서울 광진구"
191,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,115.83, ,"90,000",,개인,법인,202412,23,,1998,20250131,중개거래,서울 광진구
192,서울특별시 구로구 구로동,집합,03월 25일,새말로,일반상업,판매,25m이상,10.65, ,"1,200",,개인,개인,202412,23,,2007,-,중개거래,서울 구로구
193,서울특별시 금천구 시흥동,집합,984,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"18,500",3,개인,개인,202412,23,,1987,-,중개거래,서울 금천구
194,서울특별시 마포구 공덕동,집합,404,마포대로,준주거,제1종근린생활,25m이상,79.98, ,"46,974",,법인,법인,202412,23,,1990,-,직거래,-
195,서울특별시 동대문구 제기동,집합,1015,왕산로,제3종일반주거,판매,25m이상,47.87, ,"4,500",,개인,개인,202412,23,지분,1985,-,중개거래,서울 동대문구
196,서울특별시 금천구 시흥동,집합,984,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"19,400",2,개인,개인,202412,23,,1987,-,중개거래,서울 금천구
197,서울특별시 강서구 등촌동,집합,669-1,공항대로,제3종일반주거,기타,25m이상,55.22, ,"8,000",5,개인,개인,202412,23,지분,2003,-,직거래,-
198,서울특별시 종로구 누상동,일반,1**,필운대로5다길,제2종일반주거,제2종근린생활,8m미만,35.84,43,"50,000",,개인,개인,202412,23,,2022,-,중개거래,서울 종로구
199,서울특별시 성북구 삼선동4가,집합,315,삼선교로,제2종일반주거,제2종근린생활,25m미만,46.39, ,"46,000",1,개인,개인,202412,23,,2013,-,중개거래,서울 성북구
200,서울특별시 영등포구 여의도동,집합,45-15,,일반상업,업무,25m미만,39.53, ,"33,700",,법인,개인,202412,23,,,-,중개거래,서울 영등포구
201,서울특별시 강서구 개화동,일반,5**,개화동로19길,개발제한구역,제1종근린생활,8m미만,115.84,330,"77,880",,개인,공공기관,202412,23,,1981,-,직거래,-
202,서울특별시 동작구 동작동,집합,102-71,동작대로41길,제1종일반주거,제2종근린생활,8m미만,32.64, ,"16,000",,개인,개인,202412,23,,2009,-,중개거래,서울 서초구
203,서울특별시 용산구 원효로2가,일반,4*,원효로,제3종일반주거,숙박,25m이상,514.48,140.7,"500,000",,법인,개인,202412,23,,,-,중개거래,서울 용산구
204,서울특별시 광진구 중곡동,집합,Jun-70,,제1종일반주거,제1종근린생활,25m미만,64.84, ,"22,000",,개인,개인,202412,23,,2015,-,직거래,-
205,서울특별시 중구 신당동,집합,251-80,,일반상업,판매,25m이상,5.04, ,"4,000",,개인,개인,202412,23,,2000,-,직거래,-
206,서울특별시 강남구 신사동,일반,5**,강남대로160길,제2종일반주거,제1종근린생활,8m미만,733.88,226.5,"1,430,000",,법인,개인,202412,23,,2005,-,중개거래,서울 강남구
207,서울특별시 성북구 하월곡동,집합,79-107,월계로,제3종일반주거,제1종근린생활,25m이상,124.75, ,"27,000",2,법인,개인,202412,23,지분,2006,-,직거래,-
208,서울특별시 마포구 공덕동,집합,404,마포대로,준주거,제1종근린생활,25m이상,913.44, ,"536,307",,법인,법인,202412,23,,1990,-,직거래,-
209,서울특별시 성북구 돈암동,집합,42-32,북악산로,제3종일반주거,제1종근린생활,25m미만,26.81, ,"21,000",,개인,개인,202412,23,,1972,-,직거래,-
210,서울특별시 마포구 공덕동,집합,404,마포대로,준주거,제1종근린생활,25m이상,25.68, ,"15,064",,법인,법인,202412,23,,1990,-,직거래,-
211,서울특별시 중랑구 묵동,집합,250-17,동일로149길,제2종일반주거,제2종근린생활,25m미만,23.82, ,"3,000",,개인,개인,202412,23,,1975,-,직거래,-
212,서울특별시 성북구 하월곡동,집합,79-107,월계로,제3종일반주거,제2종근린생활,25m이상,202.33, ,"41,000",6,법인,개인,202412,23,지분,2006,-,직거래,-
213,서울특별시 양천구 신월동,집합,148-25,가로공원로,준주거,제1종근린생활,8m미만,33.53, ,"11,500",2,개인,개인,202412,23,,2009,-,중개거래,서울 양천구
214,서울특별시 구로구 신도림동,집합,337,경인로,일반상업,업무,25m이상,40.72, ,"30,000",,법인,개인,202412,23,,2007,-,직거래,-
215,서울특별시 성동구 마장동,일반,7**,마장로37길,제2종일반주거,제1종근린생활,12m미만,828,13.5,"7,000",,개인,개인,202412,23,지분,1968,-,중개거래,서울 성동구
216,서울특별시 마포구 공덕동,집합,404,마포대로,준주거,제1종근린생활,25m이상,22.95, ,"13,476",,법인,법인,202412,23,,1990,-,직거래,-
217,서울특별시 종로구 창신동,집합,702,지봉로17길,제3종일반주거,판매,12m미만,30.74, ,"13,000",,개인,개인,202412,23,,1992,-,중개거래,서울 종로구
218,서울특별시 마포구 공덕동,집합,404,마포대로,준주거,제1종근린생활,25m이상,308.55, ,"181,138",,법인,법인,202412,23,,1990,-,직거래,-
219,서울특별시 구로구 구로동,일반,1***,디지털로32다길,준공업,제1종근린생활,12m미만,1743.64,358,"575,000",,법인,개인,202412,23,,2007,-,중개거래,서울 구로구
220,서울특별시 구로구 구로동,집합,1258,경인로53길,준공업,업무,25m이상,18.87, ,"21,350",,법인,개인,202412,23,,1996,-,직거래,-
221,서울특별시 강서구 마곡동,집합,757-2,마곡중앙로,일반상업,업무,25m이상,67.41, ,"41,500",12,개인,개인,202412,23,,2017,-,중개거래,서울 강서구
222,서울특별시 중구 초동,일반,2*,을지로14길,일반상업,제2종근린생활,8m미만,900.2,232.1,"979,000",,공공기관,개인,202412,23,,1985,-,중개거래,"서울 영등포구, 서울 은평구, 서울 중구"
223,서울특별시 구로구 구로동,집합,1258,경인로53길,준공업,업무,25m이상,35.16, ,"42,250",,법인,개인,202412,23,,1996,-,직거래,-
224,서울특별시 성동구 행당동,집합,346,행당로,제3종일반주거,제1종근린생활,25m미만,10.92, ,"8,100",1,개인,개인,202412,23,,2000,-,중개거래,서울 성동구
225,서울특별시 송파구 송파동,일반,1**,송이로,제2종일반주거,제1종근린생활,25m이상,834.6,31.17,"53,301",,개인,개인,202412,23,지분,1993,-,직거래,-
226,서울특별시 구로구 구로동,집합,03월 25일,새말로,일반상업,판매,25m이상,10.65, ,"1,200",,개인,개인,202412,23,,2007,20241223,중개거래,서울 구로구
227,서울특별시 성북구 하월곡동,집합,79-107,월계로,제3종일반주거,제1종근린생활,25m이상,87.7, ,"18,500",2,개인,개인,202412,23,지분,2006,-,직거래,-
228,서울특별시 마포구 공덕동,집합,404,마포대로,준주거,제1종근린생활,25m이상,144.28, ,"84,716",,법인,법인,202412,23,,1990,-,직거래,-
229,서울특별시 구로구 구로동,집합,1258,경인로53길,준공업,업무,25m이상,18.36, ,"20,800",,법인,개인,202412,23,,1996,-,직거래,-
230,서울특별시 서초구 잠원동,집합,02월 27일,강남대로,제3종일반주거,제1종근린생활,25m이상,214.56, ,"527,500",7,개인,개인,202412,23,,2022,20250812,중개거래,서울 강남구
231,서울특별시 서초구 양재동,일반,3**,언남길,제2종일반주거,업무,25m미만,4271.13,118,"570,880",,법인,개인,202412,23,,2005,-,직거래,-
232,서울특별시 서초구 반포동,집합,04월 18일,신반포로,제3종일반주거,제2종근린생활,25m이상,30.86, ,"38,800",4,개인,개인,202412,22,,2009,-,중개거래,서울 용산구
233,서울특별시 서초구 반포동,집합,04월 18일,신반포로,제3종일반주거,제2종근린생활,25m이상,25.69, ,"31,000",4,개인,개인,202412,22,,2009,-,중개거래,서울 용산구
234,서울특별시 서초구 반포동,집합,04월 18일,신반포로,제3종일반주거,제1종근린생활,25m이상,24.66, ,"31,000",4,개인,개인,202412,22,,2009,-,중개거래,서울 용산구
235,서울특별시 은평구 응암동,집합,118-22,은평로4길,준주거,제2종근린생활,8m미만,38.26, ,"12,000",2,개인,개인,202412,21,,2018,-,중개거래,서울 은평구
236,서울특별시 양천구 목동,집합,907-12,목동동로,일반상업,교육연구,25m이상,54.58, ,"38,000",4,개인,개인,202412,21,,1999,-,중개거래,서울 양천구
237,서울특별시 영등포구 신길동,집합,340-1,신길로23길,제2종일반주거,판매,12m미만,32.07, ,"25,500",,개인,개인,202412,21,,1981,-,직거래,-
238,서울특별시 중랑구 상봉동,일반,8*,봉우재로33길,일반상업,제1종근린생활,25m미만,305.2,104.5,"160,000",,개인,개인,202412,21,,1989,-,중개거래,서울 중랑구
239,서울특별시 구로구 구로동,집합,636-62,경인로54길,준공업,판매,25m이상,17.1, ,"7,000",,법인,개인,202412,21,,1995,-,중개거래,서울 구로구
240,서울특별시 은평구 응암동,집합,118-22,은평로4길,준주거,제2종근린생활,8m미만,38.26, ,"12,000",2,개인,개인,202412,21,,2018,20250515,중개거래,서울 은평구
241,서울특별시 중구 을지로5가,집합,Feb-77,을지로,일반상업,숙박,25m이상,21.65, ,"14,200",13,개인,개인,202412,21,,2005,-,중개거래,서울 중구
242,서울특별시 중랑구 망우동,일반,5**,상봉로28길,일반상업,숙박,8m미만,854.36,249.1,"310,000",,법인,개인,202412,21,,1990,-,중개거래,서울 종로구
243,서울특별시 용산구 서계동,집합,247-45,청파로73길,제2종일반주거,제2종근린생활,8m미만,36.48, ,"42,000",1,개인,법인,202412,21,,2007,-,중개거래,서울 성동구
244,서울특별시 영등포구 여의도동,일반,1*,국회대로66길,일반상업,업무,25m이상,29718.7,1414.8,"8,322,337",,법인,법인,202412,20,지분,1985,20250131,직거래,-
